Selection,View,Channel,Begin.Time..s.,End.Time..s.,Low.Freq..Hz.,High.Freq..Hz.,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset..s.,deployment_ID,Location,Site,config,datetime_UTC,datetime_local,latitude,longitude
7857,Spectrogram 1,1,156358,156361,0,15000,Ridgway's Rail,ridrai1,0.3607,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_123200.WAV,54,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:32:00Z,2025-05-19T12:32:00Z,32.6396792,-117.1111495
7859,Spectrogram 1,1,156365,156368,0,15000,Ridgway's Rail,ridrai1,0.2679,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_123300.WAV,6,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:33:00Z,2025-05-19T12:33:00Z,32.6396792,-117.1111495
7861,Spectrogram 1,1,156374,156377,0,15000,Ridgway's Rail,ridrai1,0.5233,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_123300.WAV,15,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:33:00Z,2025-05-19T12:33:00Z,32.6396792,-117.1111495
7865,Spectrogram 1,1,156398,156401,0,15000,Ridgway's Rail,ridrai1,0.7674,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_123300.WAV,39,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:33:00Z,2025-05-19T12:33:00Z,32.6396792,-117.1111495
7873,Spectrogram 1,1,156441,156444,0,15000,Ridgway's Rail,ridrai1,0.4271,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_123400.WAV,27,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:34:00Z,2025-05-19T12:34:00Z,32.6396792,-117.1111495
7875,Spectrogram 1,1,156450,156453,0,15000,Ridgway's Rail,ridrai1,0.259,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_123400.WAV,36,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:34:00Z,2025-05-19T12:34:00Z,32.6396792,-117.1111495
7923,Spectrogram 1,1,156753,156756,0,15000,Ridgway's Rail,ridrai1,0.6054,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_124000.WAV,9,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:40:00Z,2025-05-19T12:40:00Z,32.6396792,-117.1111495
7925,Spectrogram 1,1,156765,156768,0,15000,Ridgway's Rail,ridrai1,0.5761,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_124000.WAV,21,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:40:00Z,2025-05-19T12:40:00Z,32.6396792,-117.1111495
7927,Spectrogram 1,1,156771,156774,0,15000,Ridgway's Rail,ridrai1,0.7897,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_124000.WAV,27,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:40:00Z,2025-05-19T12:40:00Z,32.6396792,-117.1111495
7929,Spectrogram 1,1,156777,156780,0,15000,Ridgway's Rail,ridrai1,0.8866,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_124000.WAV,33,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:40:00Z,2025-05-19T12:40:00Z,32.6396792,-117.1111495
7931,Spectrogram 1,1,156783,156786,0,15000,Ridgway's Rail,ridrai1,0.9448,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_124000.WAV,39,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:40:00Z,2025-05-19T12:40:00Z,32.6396792,-117.1111495
7933,Spectrogram 1,1,156789,156792,0,15000,Ridgway's Rail,ridrai1,0.3542,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_124000.WAV,45,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:40:00Z,2025-05-19T12:40:00Z,32.6396792,-117.1111495
7951,Spectrogram 1,1,157064,157067,0,15000,Ridgway's Rail,ridrai1,0.7246,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250519_124500.WAV,45,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-19T12:45:00Z,2025-05-19T12:45:00Z,32.6396792,-117.1111495
8497,Spectrogram 1,1,161220,161223,0,15000,Ridgway's Rail,ridrai1,0.7802,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_015100.WAV,21,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T01:51:00Z,2025-05-20T01:51:00Z,32.6396792,-117.1111495
8499,Spectrogram 1,1,161226,161229,0,15000,Ridgway's Rail,ridrai1,0.7482,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_015100.WAV,27,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T01:51:00Z,2025-05-20T01:51:00Z,32.6396792,-117.1111495
8501,Spectrogram 1,1,161238,161241,0,15000,Ridgway's Rail,ridrai1,0.2974,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_015100.WAV,39,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T01:51:00Z,2025-05-20T01:51:00Z,32.6396792,-117.1111495
8713,Spectrogram 1,1,164138,164141,0,15000,Ridgway's Rail,ridrai1,0.4633,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_024400.WAV,24,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T02:44:00Z,2025-05-20T02:44:00Z,32.6396792,-117.1111495
8715,Spectrogram 1,1,164144,164147,0,15000,Ridgway's Rail,ridrai1,0.3287,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_024400.WAV,30,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T02:44:00Z,2025-05-20T02:44:00Z,32.6396792,-117.1111495
8717,Spectrogram 1,1,164150,164153,0,15000,Ridgway's Rail,ridrai1,0.9376,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_024400.WAV,36,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T02:44:00Z,2025-05-20T02:44:00Z,32.6396792,-117.1111495
8719,Spectrogram 1,1,164156,164159,0,15000,Ridgway's Rail,ridrai1,0.3917,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_024400.WAV,42,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T02:44:00Z,2025-05-20T02:44:00Z,32.6396792,-117.1111495
8825,Spectrogram 1,1,164926,164929,0,15000,Ridgway's Rail,ridrai1,0.6131,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_025800.WAV,42,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T02:58:00Z,2025-05-20T02:58:00Z,32.6396792,-117.1111495
8827,Spectrogram 1,1,164948,164951,0,15000,Ridgway's Rail,ridrai1,0.7638,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_025900.WAV,9,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T02:59:00Z,2025-05-20T02:59:00Z,32.6396792,-117.1111495
9025,Spectrogram 1,1,169867,169870,0,15000,Ridgway's Rail,ridrai1,0.8911,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_042800.WAV,33,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T04:28:00Z,2025-05-20T04:28:00Z,32.6396792,-117.1111495
9147,Spectrogram 1,1,175028,175031,0,15000,Ridgway's Rail,ridrai1,0.4233,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_060200.WAV,24,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T06:02:00Z,2025-05-20T06:02:00Z,32.6396792,-117.1111495
9149,Spectrogram 1,1,175034,175037,0,15000,Ridgway's Rail,ridrai1,0.5725,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_060200.WAV,30,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T06:02:00Z,2025-05-20T06:02:00Z,32.6396792,-117.1111495
9413,Spectrogram 1,1,193942,193945,0,15000,Ridgway's Rail,ridrai1,0.3701,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_114600.WAV,18,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T11:46:00Z,2025-05-20T11:46:00Z,32.6396792,-117.1111495
9415,Spectrogram 1,1,193951,193954,0,15000,Ridgway's Rail,ridrai1,0.7864,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_114600.WAV,27,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T11:46:00Z,2025-05-20T11:46:00Z,32.6396792,-117.1111495
9523,Spectrogram 1,1,196065,196068,0,15000,Ridgway's Rail,ridrai1,0.4617,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_122400.WAV,51,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:24:00Z,2025-05-20T12:24:00Z,32.6396792,-117.1111495
9561,Spectrogram 1,1,196395,196398,0,15000,Ridgway's Rail,ridrai1,0.3804,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_123000.WAV,51,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:30:00Z,2025-05-20T12:30:00Z,32.6396792,-117.1111495
9563,Spectrogram 1,1,196411,196414,0,15000,Ridgway's Rail,ridrai1,0.3039,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_123100.WAV,12,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:31:00Z,2025-05-20T12:31:00Z,32.6396792,-117.1111495
9691,Spectrogram 1,1,196823,196826,0,15000,Ridgway's Rail,ridrai1,0.5593,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_123800.WAV,39,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:38:00Z,2025-05-20T12:38:00Z,32.6396792,-117.1111495
9695,Spectrogram 1,1,196832,196835,0,15000,Ridgway's Rail,ridrai1,0.2858,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_123800.WAV,48,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:38:00Z,2025-05-20T12:38:00Z,32.6396792,-117.1111495
9725,Spectrogram 1,1,196915,196918,0,15000,Ridgway's Rail,ridrai1,0.5891,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124000.WAV,21,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:40:00Z,2025-05-20T12:40:00Z,32.6396792,-117.1111495
9727,Spectrogram 1,1,196927,196930,0,15000,Ridgway's Rail,ridrai1,0.4433,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124000.WAV,33,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:40:00Z,2025-05-20T12:40:00Z,32.6396792,-117.1111495
9757,Spectrogram 1,1,197294,197297,0,15000,Ridgway's Rail,ridrai1,0.5876,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124700.WAV,15,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:47:00Z,2025-05-20T12:47:00Z,32.6396792,-117.1111495
9761,Spectrogram 1,1,197306,197309,0,15000,Ridgway's Rail,ridrai1,0.8844,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124700.WAV,27,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:47:00Z,2025-05-20T12:47:00Z,32.6396792,-117.1111495
9763,Spectrogram 1,1,197312,197315,0,15000,Ridgway's Rail,ridrai1,0.6258,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124700.WAV,33,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:47:00Z,2025-05-20T12:47:00Z,32.6396792,-117.1111495
9765,Spectrogram 1,1,197318,197321,0,15000,Ridgway's Rail,ridrai1,0.5861,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124700.WAV,39,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:47:00Z,2025-05-20T12:47:00Z,32.6396792,-117.1111495
9785,Spectrogram 1,1,197376,197379,0,15000,Ridgway's Rail,ridrai1,0.602,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124800.WAV,42,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:48:00Z,2025-05-20T12:48:00Z,32.6396792,-117.1111495
9789,Spectrogram 1,1,197385,197388,0,15000,Ridgway's Rail,ridrai1,0.5747,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124800.WAV,51,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:48:00Z,2025-05-20T12:48:00Z,32.6396792,-117.1111495
9801,Spectrogram 1,1,197407,197410,0,15000,Ridgway's Rail,ridrai1,0.3462,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124900.WAV,18,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:49:00Z,2025-05-20T12:49:00Z,32.6396792,-117.1111495
9803,Spectrogram 1,1,197410,197413,0,15000,Ridgway's Rail,ridrai1,0.2769,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124900.WAV,21,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:49:00Z,2025-05-20T12:49:00Z,32.6396792,-117.1111495
9805,Spectrogram 1,1,197413,197416,0,15000,Ridgway's Rail,ridrai1,0.427,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124900.WAV,24,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:49:00Z,2025-05-20T12:49:00Z,32.6396792,-117.1111495
9807,Spectrogram 1,1,197419,197422,0,15000,Ridgway's Rail,ridrai1,0.7209,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124900.WAV,30,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:49:00Z,2025-05-20T12:49:00Z,32.6396792,-117.1111495
9809,Spectrogram 1,1,197422,197425,0,15000,Ridgway's Rail,ridrai1,0.4049,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124900.WAV,33,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:49:00Z,2025-05-20T12:49:00Z,32.6396792,-117.1111495
9811,Spectrogram 1,1,197440,197443,0,15000,Ridgway's Rail,ridrai1,0.3162,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_124900.WAV,51,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:49:00Z,2025-05-20T12:49:00Z,32.6396792,-117.1111495
9813,Spectrogram 1,1,197453,197456,0,15000,Ridgway's Rail,ridrai1,0.6279,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_125000.WAV,9,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:50:00Z,2025-05-20T12:50:00Z,32.6396792,-117.1111495
9817,Spectrogram 1,1,197468,197471,0,15000,Ridgway's Rail,ridrai1,0.5339,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_125000.WAV,24,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:50:00Z,2025-05-20T12:50:00Z,32.6396792,-117.1111495
9819,Spectrogram 1,1,197480,197483,0,15000,Ridgway's Rail,ridrai1,0.3387,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_125000.WAV,36,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:50:00Z,2025-05-20T12:50:00Z,32.6396792,-117.1111495
9823,Spectrogram 1,1,197505,197508,0,15000,Ridgway's Rail,ridrai1,0.3841,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_125100.WAV,6,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:51:00Z,2025-05-20T12:51:00Z,32.6396792,-117.1111495
9827,Spectrogram 1,1,197523,197526,0,15000,Ridgway's Rail,ridrai1,0.5828,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_125100.WAV,24,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:51:00Z,2025-05-20T12:51:00Z,32.6396792,-117.1111495
9831,Spectrogram 1,1,197538,197541,0,15000,Ridgway's Rail,ridrai1,0.2749,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_125100.WAV,39,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:51:00Z,2025-05-20T12:51:00Z,32.6396792,-117.1111495
9835,Spectrogram 1,1,197547,197550,0,15000,Ridgway's Rail,ridrai1,0.2536,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_125100.WAV,48,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T12:51:00Z,2025-05-20T12:51:00Z,32.6396792,-117.1111495
10007,Spectrogram 1,1,198815,198818,0,15000,Ridgway's Rail,ridrai1,0.3173,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_131400.WAV,51,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T13:14:00Z,2025-05-20T13:14:00Z,32.6396792,-117.1111495
10021,Spectrogram 1,1,198895,198898,0,15000,Ridgway's Rail,ridrai1,0.2874,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_131600.WAV,21,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T13:16:00Z,2025-05-20T13:16:00Z,32.6396792,-117.1111495
10051,Spectrogram 1,1,199127,199130,0,15000,Ridgway's Rail,ridrai1,0.2631,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250520_132000.WAV,33,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-20T13:20:00Z,2025-05-20T13:20:00Z,32.6396792,-117.1111495
10773,Spectrogram 1,1,204578,204581,0,15000,Ridgway's Rail,ridrai1,0.6022,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250521_025900.WAV,39,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-21T02:59:00Z,2025-05-21T02:59:00Z,32.6396792,-117.1111495
10775,Spectrogram 1,1,204581,204584,0,15000,Ridgway's Rail,ridrai1,0.5879,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250521_025900.WAV,42,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-21T02:59:00Z,2025-05-21T02:59:00Z,32.6396792,-117.1111495
10777,Spectrogram 1,1,204584,204587,0,15000,Ridgway's Rail,ridrai1,0.3782,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250515\2453AC0263FA7F76_20250521_025900.WAV,45,SPP-1N_192b_20250515,SPP,1N,192b,2025-05-21T02:59:00Z,2025-05-21T02:59:00Z,32.6396792,-117.1111495
19,Spectrogram 1,1,800,803,0,15000,Ridgway's Rail,ridrai1,0.6794,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_020400.WAV,30,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T02:04:00Z,2025-06-03T02:04:00Z,32.6396792,-117.1111495
91,Spectrogram 1,1,2646,2649,0,15000,Ridgway's Rail,ridrai1,0.2559,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_023800.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T02:38:00Z,2025-06-03T02:38:00Z,32.6396792,-117.1111495
93,Spectrogram 1,1,2655,2658,0,15000,Ridgway's Rail,ridrai1,0.5338,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_023800.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T02:38:00Z,2025-06-03T02:38:00Z,32.6396792,-117.1111495
95,Spectrogram 1,1,2661,2664,0,15000,Ridgway's Rail,ridrai1,0.7689,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_023800.WAV,21,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T02:38:00Z,2025-06-03T02:38:00Z,32.6396792,-117.1111495
155,Spectrogram 1,1,9180,9183,0,15000,Ridgway's Rail,ridrai1,0.6053,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043600.WAV,51,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:36:00Z,2025-06-03T04:36:00Z,32.6396792,-117.1111495
157,Spectrogram 1,1,9184,9187,0,15000,Ridgway's Rail,ridrai1,0.345,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043700.WAV,0,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:37:00Z,2025-06-03T04:37:00Z,32.6396792,-117.1111495
159,Spectrogram 1,1,9190,9193,0,15000,Ridgway's Rail,ridrai1,0.3218,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043700.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:37:00Z,2025-06-03T04:37:00Z,32.6396792,-117.1111495
161,Spectrogram 1,1,9196,9199,0,15000,Ridgway's Rail,ridrai1,0.4293,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043700.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:37:00Z,2025-06-03T04:37:00Z,32.6396792,-117.1111495
163,Spectrogram 1,1,9208,9211,0,15000,Ridgway's Rail,ridrai1,0.2604,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043700.WAV,24,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:37:00Z,2025-06-03T04:37:00Z,32.6396792,-117.1111495
165,Spectrogram 1,1,9214,9217,0,15000,Ridgway's Rail,ridrai1,0.5122,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043700.WAV,30,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:37:00Z,2025-06-03T04:37:00Z,32.6396792,-117.1111495
167,Spectrogram 1,1,9223,9226,0,15000,Ridgway's Rail,ridrai1,0.3905,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043700.WAV,39,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:37:00Z,2025-06-03T04:37:00Z,32.6396792,-117.1111495
169,Spectrogram 1,1,9229,9232,0,15000,Ridgway's Rail,ridrai1,0.571,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_043700.WAV,45,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T04:37:00Z,2025-06-03T04:37:00Z,32.6396792,-117.1111495
233,Spectrogram 1,1,18295,18298,0,15000,Ridgway's Rail,ridrai1,0.8911,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_072200.WAV,36,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T07:22:00Z,2025-06-03T07:22:00Z,32.6396792,-117.1111495
295,Spectrogram 1,1,33860,33863,0,15000,Ridgway's Rail,ridrai1,0.9156,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_120500.WAV,39,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T12:05:00Z,2025-06-03T12:05:00Z,32.6396792,-117.1111495
473,Spectrogram 1,1,35801,35804,0,15000,Ridgway's Rail,ridrai1,0.4459,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_124100.WAV,0,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T12:41:00Z,2025-06-03T12:41:00Z,32.6396792,-117.1111495
475,Spectrogram 1,1,35810,35813,0,15000,Ridgway's Rail,ridrai1,0.743,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_124100.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T12:41:00Z,2025-06-03T12:41:00Z,32.6396792,-117.1111495
477,Spectrogram 1,1,35825,35828,0,15000,Ridgway's Rail,ridrai1,0.7376,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_124100.WAV,24,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T12:41:00Z,2025-06-03T12:41:00Z,32.6396792,-117.1111495
479,Spectrogram 1,1,35831,35834,0,15000,Ridgway's Rail,ridrai1,0.3066,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250603_124100.WAV,30,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-03T12:41:00Z,2025-06-03T12:41:00Z,32.6396792,-117.1111495
769,Spectrogram 1,1,40801,40804,0,15000,Ridgway's Rail,ridrai1,0.747,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_022100.WAV,51,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T02:21:00Z,2025-06-04T02:21:00Z,32.6396792,-117.1111495
773,Spectrogram 1,1,40808,40811,0,15000,Ridgway's Rail,ridrai1,0.8754,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_022200.WAV,3,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T02:22:00Z,2025-06-04T02:22:00Z,32.6396792,-117.1111495
785,Spectrogram 1,1,41125,41128,0,15000,Ridgway's Rail,ridrai1,0.3651,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_022700.WAV,45,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T02:27:00Z,2025-06-04T02:27:00Z,32.6396792,-117.1111495
787,Spectrogram 1,1,41138,41141,0,15000,Ridgway's Rail,ridrai1,0.2591,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_022800.WAV,3,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T02:28:00Z,2025-06-04T02:28:00Z,32.6396792,-117.1111495
